longitude	latitude	speed
-122.662737	45.516482	0
-122.662737	45.516482	0
-122.661677	45.51639	13.494736842105263
-122.661677	45.51639	13.494736842105263
-122.661677	45.51639	0
-122.661677	45.51639	0
-122.661197	45.516085	0
-122.661197	45.516085	17.57777777777778
-122.661197	45.516085	0
-122.661197	45.516085	17.76
-122.661512	45.515728	0
-122.661512	45.515728	0
-122.661512	45.515728	10.98
-122.661512	45.515728	14.789473684210526
-122.661745	45.515542	0
-122.661745	45.515542	15.88
-122.661745	45.515542	15.4
-122.661745	45.515542	0
-122.661848	45.515378	13.36
-122.661848	45.515378	13.672727272727272
-122.661848	45.515378	0
-122.661848	45.515378	0
-122.661848	45.515337	0
-122.661848	45.515337	0
-122.661848	45.515337	12
-122.661848	45.515337	12
-122.661852	45.515093	16.345454545454544
-122.661852	45.515093	0
-122.661852	45.515093	18.357894736842105
-122.661852	45.515093	0
-122.661853	45.514593	15.7
-122.661853	45.514593	16.86
-122.661853	45.514593	0
-122.661853	45.514593	10.18
-122.66185	45.51395	18.43076923076923
-122.66185	45.51395	17.5
-122.66185	45.51395	0
-122.66185	45.51395	0
-122.661845	45.513187	17.5
-122.661845	45.513187	18
-122.661845	45.513187	15.7
-122.661845	45.513187	10.272727272727273
-122.661847	45.512358	17.5
-122.661847	45.512358	0
-122.661847	45.512358	0
-122.661847	45.512358	18
-122.661848	45.511588	16.5
-122.661848	45.511588	0
-122.661848	45.511588	16.4
-122.661848	45.511588	17.5
-122.66185	45.51084	16.4
-122.66185	45.51084	0
-122.66185	45.51084	10.98
-122.66185	45.51084	0
-122.661855	45.510088	16.4
-122.661855	45.510088	16.5
-122.661855	45.510088	19.66
-122.661855	45.510088	0
-122.661853	45.509332	0
-122.661853	45.509332	16.4
-122.661853	45.509332	0
-122.661853	45.509332	13.36
-122.66165	45.508595	0
-122.66165	45.508595	17.4
-122.66165	45.508595	13.672727272727272
-122.66165	45.508595	0
-122.661153	45.507887	20.96
-122.661153	45.507887	17.4
-122.661153	45.507887	19.6
-122.661153	45.507887	0
-122.661022	45.507053	0
-122.661022	45.507053	0
-122.661022	45.507053	16.345454545454544
-122.661022	45.507053	16.86
-122.661005	45.506127	0
-122.661005	45.506127	21.6
-122.661005	45.506127	21.2
-122.661005	45.506127	19.6
-122.660988	45.505172	0
-122.660988	45.505172	13.494736842105263
-122.660988	45.505172	0
-122.660988	45.505172	13.494736842105263
-122.660967	45.504202	22
-122.660967	45.504202	21.2
-122.660967	45.504202	21.25
-122.660967	45.504202	0
-122.660947	45.503187	18.43076923076923
-122.660947	45.503187	0
-122.660947	45.503187	14.789473684210526
-122.660947	45.503187	22.3
-122.660873	45.502197	0
-122.660873	45.502197	22
-122.660873	45.502197	0
-122.660873	45.502197	21.6
-122.660723	45.501272	0
-122.660723	45.501272	15.88
-122.660723	45.501272	0
-122.660723	45.501272	19.66
-122.660467	45.500355	21.25
-122.660467	45.500355	23
-122.660467	45.500355	0
-122.660467	45.500355	22.6
-122.660125	45.499437	0
-122.660125	45.499437	18.357894736842105
-122.660125	45.499437	0
-122.660125	45.499437	7.3619047619047615
-122.659788	45.498473	0
-122.659788	45.498473	23.2
-122.659788	45.498473	0
-122.659788	45.498473	20.96
-122.659397	45.497465	8.054545454545455
-122.659397	45.497465	23.2
-122.659397	45.497465	0
-122.659397	45.497465	8.054545454545455
-122.65895	45.49642	22.6
-122.65895	45.49642	26.1
-122.65895	45.49642	0
-122.65895	45.49642	6.485714285714286
-122.658362	45.495345	22.3
-122.658362	45.495345	26.8
-122.658362	45.495345	0
-122.658362	45.495345	7.072727272727272
-122.657683	45.494227	26.1
-122.657683	45.494227	25.1
-122.657683	45.494227	26.8
-122.657683	45.494227	25.1
-122.657042	45.49313	6
-122.657042	45.49313	0
-122.657042	45.49313	0
-122.657042	45.49313	6.4
-122.656415	45.492115	25.1
-122.656415	45.492115	21.4
-122.656415	45.492115	0
-122.656415	45.492115	25.1
-122.655813	45.491212	0
-122.655813	45.491212	0
-122.655813	45.491212	21.4
-122.655813	45.491212	0
-122.655232	45.490593	0
-122.655232	45.490593	4.660377358490566
-122.655232	45.490593	23
-122.655232	45.490593	0
-122.654908	45.49043	4.688679245283019
-122.654908	45.49043	0
-122.654908	45.49043	0.1076923076923077
-122.654908	45.49043	0
-122.654838	45.490408	0.1076923076923077
-122.654838	45.490408	5.3619047619047615
-122.654838	45.490408	0
-122.654838	45.490408	5.3619047619047615
-122.654435	45.490338	14
-122.654435	45.490338	8.054545454545455
-122.654435	45.490338	0
-122.654435	45.490338	8.054545454545455
-122.653663	45.490313	0
-122.653663	45.490313	5.954545454545454
-122.653663	45.490313	5.695238095238095
-122.653663	45.490313	0
-122.652667	45.490315	14
-122.652667	45.490315	15
-122.652667	45.490315	0
-122.652667	45.490315	7.072727272727272
-122.651698	45.490317	5.390476190476191
-122.651698	45.490317	0
-122.651698	45.490317	15
-122.651698	45.490317	0
-122.65078	45.490317	5.20952380952381
-122.65078	45.490317	6
-122.65078	45.490317	0
-122.65078	45.490317	5.20952380952381
-122.649797	45.490323	11
-122.649797	45.490323	6.4
-122.649797	45.490323	0
-122.649797	45.490323	4.991071428571429
-122.649027	45.490352	0
-122.649027	45.490352	0
-122.649027	45.490352	0
-122.649027	45.490352	11
-122.648795	45.490357	0
-122.648795	45.490357	0
-122.648795	45.490357	0
-122.648795	45.490357	7.3619047619047615
-122.6484	45.490513	12.3
-122.6484	45.490513	0
-122.6484	45.490513	0
-122.6484	45.490513	12.5
-122.648352	45.49099	5.3619047619047615
-122.648352	45.49099	0
-122.648352	45.49099	5.3619047619047615
-122.648352	45.49099	0
-122.648362	45.491613	6.485714285714286
-122.648362	45.491613	0
-122.648362	45.491613	12.5
-122.648362	45.491613	0
-122.64834	45.492207	0
-122.64834	45.492207	0
-122.64834	45.492207	0
-122.64834	45.492207	5.695238095238095
-122.648337	45.492715	7.96875
-122.648337	45.492715	12.3
-122.648337	45.492715	5.954545454545454
-122.648337	45.492715	0
-122.64834	45.493297	5.390476190476191
-122.64834	45.493297	7.5
-122.64834	45.493297	0
-122.64834	45.493297	0
-122.648338	45.4938	5.20952380952381
-122.648338	45.4938	0
-122.648338	45.4938	5.20952380952381
-122.648338	45.4938	0
-122.648012	45.494005	7.5
-122.648012	45.494005	6.8
-122.648012	45.494005	0
-122.648012	45.494005	0
-122.647367	45.493985	0
-122.647367	45.493985	4.991071428571429
-122.647367	45.493985	4.660377358490566
-122.647367	45.493985	0
-122.64692	45.49394	0
-122.64692	45.49394	0
-122.64692	45.49394	4.688679245283019
-122.64692	45.49394	0
-122.646845	45.493748	0
-122.646845	45.493748	7.96875
-122.646845	45.493748	0
-122.646845	45.493748	6.8
