longitude	latitude	speed
-122.56025	45.537502	0
-122.560715	45.536377	0
-122.560715	45.536377	25.526315789473685
-122.561482	45.535335	25.6
-122.561482	45.535335	0
-122.562493	45.534407	0
-122.562493	45.534407	25.53684210526316
-122.563665	45.533575	25.6
-122.563665	45.533575	25.4
-122.56497	45.532853	0
-122.56497	45.532853	25.56
-122.566365	45.532238	25.4
-122.566365	45.532238	0
-122.56789	45.531803	25.2
-122.56789	45.531803	25.54
-122.569488	45.531535	25.2
-122.569488	45.531535	0
-122.57111	45.531478	25.454545454545453
-122.57111	45.531478	24
-122.572685	45.531582	25.3
-122.572685	45.531582	0
-122.574177	45.531868	24.5625
-122.574177	45.531868	24
-122.57556	45.532288	0
-122.57556	45.532288	23
-122.576908	45.532752	23
-122.576908	45.532752	24.5
-122.578307	45.533238	0
-122.578307	45.533238	24.65277777777778
-122.579773	45.533742	24.8
-122.579773	45.533742	24.5
-122.581232	45.534258	0
-122.581232	45.534258	24.98989898989899
-122.58263	45.534803	23.8
-122.58263	45.534803	24.8
-122.584028	45.535303	0
-122.584028	45.535303	24.745454545454546
-122.585483	45.535617	23.8
-122.585483	45.535617	25.133333333333333
-122.587098	45.535697	25.314814814814813
-122.587098	45.535697	0
-122.588715	45.535512	0
-122.588715	45.535512	24.77777777777778
-122.590227	45.535065	25.133333333333333
-122.590227	45.535065	25.4
-122.591597	45.534422	25.3
-122.591597	45.534422	25.4
-122.592928	45.533737	0
-122.592928	45.533737	24.76388888888889
-122.594252	45.533043	25.3
-122.594252	45.533043	0
-122.59557	45.532367	24.595959595959595
-122.59557	45.532367	0
-122.596835	45.531712	0
-122.596835	45.531712	24.5625
-122.598067	45.53108	0
-122.598067	45.53108	25.3265306122449
-122.599362	45.530417	0
-122.599362	45.530417	24.745454545454546
-122.600662	45.529732	0
-122.600662	45.529732	24.89189189189189
-122.60195	45.52904	25.314814814814813
-122.60195	45.52904	24.6
-122.603238	45.528367	24.6
-122.603238	45.528367	24.6
-122.60463	45.527818	24.6
-122.60463	45.527818	24.6
-122.606157	45.527482	24.6
-122.606157	45.527482	0
-122.607783	45.52739	0
-122.607783	45.52739	24.821428571428573
-122.609418	45.527553	24.98989898989899
-122.609418	45.527553	0
-122.610928	45.527968	24.610526315789475
-122.610928	45.527968	0
-122.612235	45.528625	25.3265306122449
-122.612235	45.528625	24.2
-122.613398	45.529373	24.2
-122.613398	45.529373	0
-122.614472	45.530072	24.894736842105264
-122.614472	45.530072	0
-122.61552	45.530757	24.77777777777778
-122.61552	45.530757	0
-122.6167	45.531445	0
-122.6167	45.531445	25.02994011976048
-122.618022	45.53199	25
-122.618022	45.53199	24.65277777777778
-122.619538	45.532385	25
-122.619538	45.532385	0
-122.621097	45.532745	0
-122.621097	45.532745	25.25263157894737
-122.622672	45.533107	25.4
-122.622672	45.533107	24.595959595959595
-122.624243	45.533465	25.4
-122.624243	45.533465	24.8
-122.625783	45.533817	25.2
-122.625783	45.533817	24.8
-122.627343	45.534168	0
-122.627343	45.534168	25.2
-122.628958	45.534365	0
-122.628958	45.534365	25.31578947368421
-122.630555	45.534133	25.26
-122.630555	45.534133	0
-122.631865	45.533453	25.26
-122.631865	45.533453	0
-122.632798	45.532515	25.2
-122.632798	45.532515	24.76388888888889
-122.633675	45.531548	25.2
-122.633675	45.531548	25.2
-122.634895	45.53079	25.2
-122.634895	45.53079	25.5
-122.636468	45.53044	0
-122.636468	45.53044	24.610526315789475
-122.638128	45.530348	25.5
-122.638128	45.530348	0
-122.63978	45.530268	0
-122.63978	45.530268	24.88421052631579
-122.641423	45.530187	24.894736842105264
-122.641423	45.530187	0
-122.643057	45.530108	0
-122.643057	45.530108	25.38
-122.644692	45.530028	0
-122.644692	45.530028	25.26
-122.646332	45.529953	25.26
-122.646332	45.529953	0
-122.64797	45.529843	24.821428571428573
-122.64797	45.529843	0
-122.649568	45.529555	25.25263157894737
-122.649568	45.529555	25.4
-122.651132	45.529155	25.4
-122.651132	45.529155	24.96
-122.652698	45.528752	0
-122.652698	45.528752	24.55135135135135
-122.654262	45.528345	0
-122.654262	45.528345	24.89189189189189
-122.655785	45.527892	0
-122.655785	45.527892	24.147368421052633
-122.657218	45.527332	0
-122.657218	45.527332	25.31578947368421
-122.658587	45.526678	23.5
-122.658587	45.526678	25.38
-122.659943	45.526012	0
-122.659943	45.526012	24.03157894736842
-122.661382	45.52546	24.4
-122.661382	45.52546	0
-122.662963	45.525338	24.4
-122.662963	45.525338	23.4
-122.664433	45.525068	24.210526315789473
-122.664433	45.525068	0
